TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherName,Age_x,Gender_x,Expertise,YearsOfExperience,TeacherRating,UserName,Age_y,Gender_y,Email,PriceBand,ExperienceLevel,RatingTier,EnrollmentCount,Revenue
TT03778,U02820,CR00005,21/11/2025,0.0,Credit Card,TC00038,Full Stack Development,9,0,1,0.0,28.68,1.28,Jeffrey Clark,43,Male,Digital Marketing,1,2.38,denise57,30,Male,brenda00@gmail.com,0,0,0,1,0.0
TT03779,U02822,CR00026,7/1/2025,0.0,Bank Transfer,TC00031,Intro to Machine Learning,7,0,2,0.0,47.7,4.73,Brenda Mercer,47,Female,Cybersecurity,1,1.86,collin94,15,Male,idawson@yahoo.com,0,0,2,1,0.0
TT03780,U02824,CR00011,11/1/2025,326.02,PayPal,TC00028,Entrepreneurship 101,1,1,2,326.02,11.31,2.69,Timothy Bailey,27,Female,Business,3,1.06,juanromero,28,Female,lauriecalderon@yahoo.com,1,2,2,1,326.02
TT03781,U02826,CR00029,11/12/2025,0.0,PayPal,TC00016,Natural Language Processing,7,0,1,0.0,16.33,1.13,David Carlson,33,Male,Data Science,1,2.92,wforbes,25,Male,charlesdillon@gmail.com,0,0,0,1,0.0
TT03782,U02827,CR00026,2/10/2025,0.0,Credit Card,TC00026,Intro to Machine Learning,7,0,2,0.0,47.7,4.73,Patrick Wilson,29,Male,Web Development,1,2.83,samuelpalmer,17,Male,alicia21@gmail.com,0,0,0,1,0.0
TT03783,U02829,CR00047,10/2/2025,89.59,PayPal,TC00027,Natural Language Processing,0,1,2,89.59,1.55,2.68,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,sjackson,19,Female,gibsonjoseph@yahoo.com,1,2,2,1,89.59
TT03784,U02830,CR00053,12/5/2025,0.0,Credit Card,TC00025,React for Beginners,11,0,0,0.0,40.07,2.67,Justin Pham,29,Male,Web Development,4,2.17,matthewmata,34,Female,xmontgomery@outlook.com,0,2,0,1,0.0
TT03785,U02834,CR00022,2/12/2025,0.0,Credit Card,TC00010,Data Visualization,3,0,1,0.0,32.64,3.65,Frances Sanchez,29,Male,Data Science,1,2.18,michaelcruz,17,Male,downsjason@yahoo.com,0,0,0,1,0.0
TT03786,U02835,CR00024,28/9/2025,117.68,Credit Card,TC00016,Big Data Analytics,3,1,0,117.68,48.09,2.57,David Carlson,33,Male,Data Science,1,2.92,eanderson,31,Male,eric44@hotmail.com,1,0,0,1,117.68
TT03787,U02845,CR00009,2/3/2025,0.0,Credit Card,TC00051,Web Design Fundamentals,4,0,1,0.0,48.19,4.51,John Obrien,36,Female,Design,2,1.77,kfischer,22,Male,kennethsmith@gmail.com,0,0,2,1,0.0
TT03788,U02846,CR00025,7/6/2025,299.57,PayPal,TC00010,Statistical Analysis,3,1,1,299.57,48.32,3.74,Frances Sanchez,29,Male,Data Science,1,2.18,fburns,29,Female,fernandezshannon@yahoo.com,1,0,0,1,299.57
TT03789,U02848,CR00033,12/11/2025,0.0,Credit Card,TC00031,Cybersecurity Fundamentals,2,0,2,0.0,48.25,3.93,Brenda Mercer,47,Female,Cybersecurity,1,1.86,tanya54,23,Male,tiffanymoore@gmail.com,0,0,2,1,0.0
TT03790,U02851,CR00034,8/8/2025,394.26,Bank Transfer,TC00031,Data Encryption,2,1,2,394.26,47.44,1.35,Brenda Mercer,47,Female,Cybersecurity,1,1.86,xreed,30,Male,bodonnell@hotmail.com,1,0,2,1,394.26
TT03791,U02852,CR00013,30/6/2025,0.0,Credit Card,TC00028,Finance for Startups,1,0,0,0.0,15.84,2.0,Timothy Bailey,27,Female,Business,3,1.06,chansen,23,Male,unelson@yahoo.com,0,2,2,1,0.0
TT03792,U02853,CR00004,4/12/2025,0.0,Bank Transfer,TC00017,Advanced Python,9,0,1,0.0,45.13,2.88,Brian Perez,36,Male,Digital Marketing,4,2.33,williamflores,25,Male,donna26@gmail.com,0,2,0,1,0.0
TT03793,U02854,CR00013,13/4/2025,0.0,PayPal,TC00028,Finance for Startups,1,0,0,0.0,15.84,2.0,Timothy Bailey,27,Female,Business,3,1.06,amy04,28,Male,gregory38@yahoo.com,0,2,2,1,0.0
TT03794,U02855,CR00040,17/1/2025,327.99,Bank Transfer,TC00043,Leadership in Projects,10,1,1,327.99,12.13,1.51,John Williams,30,Female,Project Management,1,1.05,knightmichael,18,Female,jamesmullins@yahoo.com,1,0,2,1,327.99
TT03795,U02860,CR00028,24/9/2025,0.78,Bank Transfer,TC00051,Deep Learning,7,1,0,0.78,44.96,3.89,John Obrien,36,Female,Design,2,1.77,pelliott,17,Male,robinsonmichele@yahoo.com,1,0,2,1,0.78
TT03796,U02861,CR00039,28/3/2025,346.71,Credit Card,TC00009,Project Planning,10,1,0,346.71,3.42,1.23,Alexander Tucker,49,Female,Project Management,2,2.22,jbaker,29,Male,ginakent@gmail.com,1,0,0,1,346.71
TT03797,U02863,CR00022,4/2/2025,0.0,Credit Card,TC00010,Data Visualization,3,0,1,0.0,32.64,3.65,Frances Sanchez,29,Male,Data Science,1,2.18,pmckay,29,Male,robbinsdanielle@gmail.com,0,0,0,1,0.0
TT03798,U02864,CR00018,16/7/2025,0.0,PayPal,TC00025,Social Media Marketing,8,0,0,0.0,15.44,2.01,Justin Pham,29,Male,Web Development,4,2.17,robinsonjessica,25,Female,randywilliams@outlook.com,0,2,0,1,0.0
TT03799,U02865,CR00013,7/4/2025,0.0,PayPal,TC00028,Finance for Startups,1,0,0,0.0,15.84,2.0,Timothy Bailey,27,Female,Business,3,1.06,tami37,35,Female,browningscott@yahoo.com,0,2,2,1,0.0
TT03800,U02869,CR00035,5/11/2025,0.0,PayPal,TC00031,Cyber Threat Intelligence,2,0,1,0.0,42.59,4.94,Brenda Mercer,47,Female,Cybersecurity,1,1.86,samanthaestrada,26,Female,jason22@gmail.com,0,0,2,1,0.0
TT03801,U02870,CR00009,16/2/2025,0.0,Credit Card,TC00047,Web Design Fundamentals,4,0,1,0.0,48.19,4.51,Brad Griffin,27,Male,Design,4,1.79,evansrachel,27,Male,briggscarrie@gmail.com,0,2,2,1,0.0
TT03802,U02875,CR00015,7/12/2025,285.05,Credit Card,TC00028,Leadership Essentials,1,1,1,285.05,34.78,1.96,Timothy Bailey,27,Female,Business,3,1.06,michaelscott,27,Female,qgreen@hotmail.com,1,2,2,1,285.05
TT03803,U02876,CR00008,21/3/2025,0.0,PayPal,TC00047,Photoshop Mastery,4,0,0,0.0,2.87,1.52,Brad Griffin,27,Male,Design,4,1.79,rothalexis,24,Female,fordtiffany@hotmail.com,0,2,2,1,0.0
TT03804,U02877,CR00016,5/11/2025,0.0,Credit Card,TC00034,Digital Marketing,8,0,2,0.0,42.68,4.72,Brandon Dawson,38,Male,Web Development,3,2.79,pattonmichael,28,Male,williamslauren@gmail.com,0,2,0,1,0.0
TT03805,U02879,CR00043,5/3/2025,0.0,PayPal,TC00023,Corporate Finance,6,0,1,0.0,31.77,4.14,Robert Mack,32,Male,Finance,4,2.99,keithcrawford,16,Female,wayne10@hotmail.com,0,2,0,1,0.0
TT03806,U02880,CR00007,21/8/2025,0.0,Bank Transfer,TC00003,UI/UX Design,4,0,0,0.0,48.68,2.61,Amber Torres,32,Male,Design,4,1.56,martinezedward,21,Female,kelly25@hotmail.com,0,2,2,1,0.0
TT03807,U02882,CR00059,26/7/2025,0.0,Credit Card,TC00022,Affiliate Marketing,5,0,2,0.0,5.95,4.66,John Holmes,33,Male,Digital Marketing,3,2.5,fgarcia,33,Female,greenekelly@outlook.com,0,2,0,1,0.0
TT03808,U02888,CR00024,21/9/2025,117.68,Credit Card,TC00016,Big Data Analytics,3,1,0,117.68,48.09,2.57,David Carlson,33,Male,Data Science,1,2.92,alynch,20,Male,pkaiser@yahoo.com,1,0,0,1,117.68
TT03809,U02889,CR00011,5/6/2025,326.02,PayPal,TC00028,Entrepreneurship 101,1,1,2,326.02,11.31,2.69,Timothy Bailey,27,Female,Business,3,1.06,gbenson,28,Female,davidgarcia@yahoo.com,1,2,2,1,326.02
TT03810,U02892,CR00001,8/9/2025,472.28,Bank Transfer,TC00017,Python Basics,9,1,1,472.28,11.0,4.74,Brian Perez,36,Male,Digital Marketing,4,2.33,bsullivan,26,Female,rubiorandy@gmail.com,1,2,0,1,472.28
TT03811,U02893,CR00004,6/6/2025,0.0,Bank Transfer,TC00003,Advanced Python,9,0,1,0.0,45.13,2.88,Amber Torres,32,Male,Design,4,1.56,cheryl52,22,Male,gsosa@hotmail.com,0,2,2,1,0.0
TT03812,U02894,CR00018,11/9/2025,0.0,Bank Transfer,TC00031,Social Media Marketing,8,0,0,0.0,15.44,2.01,Brenda Mercer,47,Female,Cybersecurity,1,1.86,paula68,15,Female,jessica50@yahoo.com,0,0,2,1,0.0
TT03813,U02896,CR00021,7/4/2025,0.0,Bank Transfer,TC00010,Data Analysis with Python,3,0,2,0.0,1.2,3.6,Frances Sanchez,29,Male,Data Science,1,2.18,zacharycox,30,Male,william90@gmail.com,0,0,0,1,0.0
TT03814,U02900,CR00034,27/11/2025,394.26,Credit Card,TC00031,Data Encryption,2,1,2,394.26,47.44,1.35,Brenda Mercer,47,Female,Cybersecurity,1,1.86,jimmyshaffer,35,Male,uirwin@yahoo.com,1,0,2,1,394.26
TT03815,U02901,CR00032,16/7/2025,0.0,PayPal,TC00031,Ethical Hacking,2,0,0,0.0,16.74,2.38,Brenda Mercer,47,Female,Cybersecurity,1,1.86,halljeremiah,30,Male,lisabeasley@yahoo.com,0,0,2,1,0.0
TT03816,U02903,CR00012,23/1/2025,487.92,Bank Transfer,TC00028,Business Strategy,1,1,0,487.92,36.01,3.64,Timothy Bailey,27,Female,Business,3,1.06,spenceralejandra,27,Male,pgonzalez@yahoo.com,1,2,2,1,487.92
TT03817,U02908,CR00004,29/3/2025,0.0,PayPal,TC00017,Advanced Python,9,0,1,0.0,45.13,2.88,Brian Perez,36,Male,Digital Marketing,4,2.33,ryan37,34,Male,shannonhahn@yahoo.com,0,2,0,1,0.0
TT03818,U02910,CR00013,27/6/2025,0.0,Credit Card,TC00028,Finance for Startups,1,0,0,0.0,15.84,2.0,Timothy Bailey,27,Female,Business,3,1.06,kimberly62,35,Female,hreed@gmail.com,0,2,2,1,0.0
TT03819,U02911,CR00050,30/12/2025,490.9,Credit Card,TC00027,Computer Vision,0,1,1,490.9,7.55,4.55,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,grayjames,34,Female,comptonanne@gmail.com,1,2,2,1,490.9
TT03820,U02913,CR00031,28/2/2025,0.0,Bank Transfer,TC00031,Network Security,2,0,2,0.0,26.52,1.91,Brenda Mercer,47,Female,Cybersecurity,1,1.86,wilsonbarbara,22,Female,zyang@gmail.com,0,0,2,1,0.0
TT03821,U02917,CR00012,29/11/2025,487.92,Bank Transfer,TC00028,Business Strategy,1,1,0,487.92,36.01,3.64,Timothy Bailey,27,Female,Business,3,1.06,lorrainebryant,32,Female,zwilliams@outlook.com,1,2,2,1,487.92
TT03822,U02919,CR00045,19/5/2025,0.0,Bank Transfer,TC00023,Financial Modeling,6,0,0,0.0,6.36,1.59,Robert Mack,32,Male,Finance,4,2.99,margaretmendoza,25,Male,jonesmary@yahoo.com,0,2,0,1,0.0
TT03823,U02920,CR00022,27/3/2025,0.0,Credit Card,TC00010,Data Visualization,3,0,1,0.0,32.64,3.65,Frances Sanchez,29,Male,Data Science,1,2.18,jenniferparker,17,Male,ncruz@outlook.com,0,0,0,1,0.0
TT03824,U02921,CR00032,20/12/2025,0.0,Bank Transfer,TC00031,Ethical Hacking,2,0,0,0.0,16.74,2.38,Brenda Mercer,47,Female,Cybersecurity,1,1.86,martinezsusan,16,Female,danielsteven@outlook.com,0,0,2,1,0.0
TT03825,U02926,CR00014,30/8/2025,0.0,Credit Card,TC00028,Sales Mastery,1,0,0,0.0,22.29,3.15,Timothy Bailey,27,Female,Business,3,1.06,fletcherchad,24,Male,andrew63@yahoo.com,0,2,2,1,0.0
TT03826,U02928,CR00042,25/9/2025,0.0,PayPal,TC00044,Investment Strategies,6,0,2,0.0,34.83,4.1,Barbara Maynard,27,Male,Finance,4,2.61,jose36,26,Male,lynn84@outlook.com,0,2,0,1,0.0
TT03827,U02929,CR00001,9/9/2025,472.28,PayPal,TC00045,Python Basics,9,1,1,472.28,11.0,4.74,Emily Gutierrez,28,Female,Web Development,5,1.07,rodriguezdaniel,16,Female,lisacastillo@outlook.com,1,2,2,1,472.28
TT03828,U02930,CR00015,17/6/2025,285.05,Bank Transfer,TC00028,Leadership Essentials,1,1,1,285.05,34.78,1.96,Timothy Bailey,27,Female,Business,3,1.06,richard82,26,Female,johnsonkelsey@gmail.com,1,2,2,1,285.05
TT03829,U02932,CR00054,22/1/2025,0.0,PayPal,TC00034,Backend Development with Node.js,11,0,1,0.0,48.57,3.32,Brandon Dawson,38,Male,Web Development,3,2.79,vwong,17,Female,novakmaureen@gmail.com,0,2,0,1,0.0
TT03830,U02933,CR00010,27/6/2025,0.0,PayPal,TC00051,3D Modeling,4,0,0,0.0,15.29,4.45,John Obrien,36,Female,Design,2,1.77,harristonya,34,Male,bakeralexander@outlook.com,0,0,2,1,0.0
TT03831,U02934,CR00025,21/10/2025,299.57,PayPal,TC00010,Statistical Analysis,3,1,1,299.57,48.32,3.74,Frances Sanchez,29,Male,Data Science,1,2.18,curtisgrant,29,Female,debragray@outlook.com,1,0,0,1,299.57
TT03832,U02939,CR00021,4/9/2025,0.0,Credit Card,TC00016,Data Analysis with Python,3,0,2,0.0,1.2,3.6,David Carlson,33,Male,Data Science,1,2.92,dunnandrea,18,Female,rhodesdawn@yahoo.com,0,0,0,1,0.0
TT03833,U02943,CR00020,10/5/2025,0.0,PayPal,TC00028,Email Marketing,8,0,2,0.0,46.25,4.11,Timothy Bailey,27,Female,Business,3,1.06,lhiggins,19,Female,wjones@yahoo.com,0,2,2,1,0.0
TT03834,U02944,CR00045,23/6/2025,0.0,Credit Card,TC00044,Financial Modeling,6,0,0,0.0,6.36,1.59,Barbara Maynard,27,Male,Finance,4,2.61,tanderson,23,Female,sheilajensen@outlook.com,0,2,0,1,0.0
TT03835,U02946,CR00016,9/11/2025,0.0,PayPal,TC00047,Digital Marketing,8,0,2,0.0,42.68,4.72,Brad Griffin,27,Male,Design,4,1.79,jenniferellis,18,Female,gloverraven@yahoo.com,0,2,2,1,0.0
TT03836,U02948,CR00022,23/1/2025,0.0,PayPal,TC00016,Data Visualization,3,0,1,0.0,32.64,3.65,David Carlson,33,Male,Data Science,1,2.92,ashleykirby,33,Male,zacharyhopkins@gmail.com,0,0,0,1,0.0
TT03837,U02951,CR00033,28/11/2025,0.0,PayPal,TC00031,Cybersecurity Fundamentals,2,0,2,0.0,48.25,3.93,Brenda Mercer,47,Female,Cybersecurity,1,1.86,daniel62,28,Male,smack@hotmail.com,0,0,2,1,0.0
TT03838,U02953,CR00015,17/8/2025,285.05,Bank Transfer,TC00028,Leadership Essentials,1,1,1,285.05,34.78,1.96,Timothy Bailey,27,Female,Business,3,1.06,hilljacob,21,Male,bdavis@hotmail.com,1,2,2,1,285.05
TT03839,U02955,CR00055,8/9/2025,57.32,PayPal,TC00045,Full-Stack Web Development,11,1,0,57.32,43.95,4.74,Emily Gutierrez,28,Female,Web Development,5,1.07,bryanaudrey,25,Male,edward99@gmail.com,1,2,2,1,57.32
TT03840,U02957,CR00032,20/11/2025,0.0,Credit Card,TC00031,Ethical Hacking,2,0,0,0.0,16.74,2.38,Brenda Mercer,47,Female,Cybersecurity,1,1.86,moralesjoseph,31,Male,michelle20@gmail.com,0,0,2,1,0.0
TT03841,U02960,CR00025,26/3/2025,299.57,PayPal,TC00010,Statistical Analysis,3,1,1,299.57,48.32,3.74,Frances Sanchez,29,Male,Data Science,1,2.18,smithbarry,24,Male,mark20@outlook.com,1,0,0,1,299.57
TT03842,U02961,CR00022,15/12/2025,0.0,PayPal,TC00016,Data Visualization,3,0,1,0.0,32.64,3.65,David Carlson,33,Male,Data Science,1,2.92,michael52,25,Female,matthewwagner@gmail.com,0,0,0,1,0.0
TT03843,U02963,CR00030,30/10/2025,0.0,PayPal,TC00009,Reinforcement Learning,7,0,2,0.0,38.49,1.73,Alexander Tucker,49,Female,Project Management,2,2.22,nliu,18,Female,walshsabrina@gmail.com,0,0,0,1,0.0
TT03844,U02964,CR00026,28/1/2025,0.0,Credit Card,TC00016,Intro to Machine Learning,7,0,2,0.0,47.7,4.73,David Carlson,33,Male,Data Science,1,2.92,amandajohnson,33,Male,deborah39@gmail.com,0,0,0,1,0.0
TT03845,U02965,CR00040,7/4/2025,327.99,Bank Transfer,TC00014,Leadership in Projects,10,1,1,327.99,12.13,1.51,Susan Randolph,49,Male,Project Management,3,2.45,emma46,16,Male,pgonzales@yahoo.com,1,2,0,1,327.99
TT03846,U02967,CR00018,10/4/2025,0.0,PayPal,TC00010,Social Media Marketing,8,0,0,0.0,15.44,2.01,Frances Sanchez,29,Male,Data Science,1,2.18,michael85,21,Male,handerson@outlook.com,0,0,0,1,0.0
TT03847,U02973,CR00029,14/9/2025,0.0,Credit Card,TC00014,Natural Language Processing,7,0,1,0.0,16.33,1.13,Susan Randolph,49,Male,Project Management,3,2.45,goodwinbryan,28,Female,peter36@outlook.com,0,2,0,1,0.0
TT03848,U02975,CR00048,29/3/2025,0.0,Credit Card,TC00027,AI Ethics,0,0,1,0.0,42.7,3.64,Laurie Michael,44,Female,Artificial Intelligence,3,1.55,saramiller,22,Male,susancline@gmail.com,0,2,2,1,0.0
TT03849,U02977,CR00034,9/2/2025,394.26,Bank Transfer,TC00031,Data Encryption,2,1,2,394.26,47.44,1.35,Brenda Mercer,47,Female,Cybersecurity,1,1.86,ydavis,33,Male,kellyrobert@outlook.com,1,0,2,1,394.26
TT03850,U02979,CR00056,5/11/2025,212.39,Bank Transfer,TC00022,Google Ads Mastery,5,1,0,212.39,22.89,3.15,John Holmes,33,Male,Digital Marketing,3,2.5,dkim,26,Male,bbryant@hotmail.com,1,2,0,1,212.39
TT03851,U02982,CR00036,2/5/2025,0.0,Credit Card,TC00043,Agile Project Management,10,0,1,0.0,15.75,4.68,John Williams,30,Female,Project Management,1,1.05,xfischer,20,Female,brian61@hotmail.com,0,0,2,1,0.0
TT03852,U02983,CR00042,9/4/2025,0.0,Credit Card,TC00044,Investment Strategies,6,0,2,0.0,34.83,4.1,Barbara Maynard,27,Male,Finance,4,2.61,timothybennett,35,Female,yromero@yahoo.com,0,2,0,1,0.0
TT03853,U02985,CR00028,1/10/2025,0.78,Bank Transfer,TC00025,Deep Learning,7,1,0,0.78,44.96,3.89,Justin Pham,29,Male,Web Development,4,2.17,maynardlisa,35,Male,todd45@yahoo.com,1,2,0,1,0.78
TT03854,U02991,CR00005,27/10/2025,0.0,Credit Card,TC00025,Full Stack Development,9,0,1,0.0,28.68,1.28,Justin Pham,29,Male,Web Development,4,2.17,andrea88,27,Female,anitajenkins@outlook.com,0,2,0,1,0.0
TT03855,U02993,CR00045,29/8/2025,0.0,Credit Card,TC00023,Financial Modeling,6,0,0,0.0,6.36,1.59,Robert Mack,32,Male,Finance,4,2.99,cummingsdawn,20,Female,littlekathryn@outlook.com,0,2,0,1,0.0
TT03856,U02997,CR00027,28/8/2025,0.0,Bank Transfer,TC00017,Neural Networks,7,0,0,0.0,9.3,1.81,Brian Perez,36,Male,Digital Marketing,4,2.33,jburke,21,Female,nramos@yahoo.com,0,2,0,1,0.0
TT03857,U02999,CR00051,9/9/2025,37.89,PayPal,TC00026,HTML & CSS,11,1,0,37.89,24.11,1.3,Patrick Wilson,29,Male,Web Development,1,2.83,rachelmalone,20,Male,rodgerserica@hotmail.com,1,0,0,1,37.89
TT03858,U00010,CR00048,2/8/2025,0.0,Bank Transfer,TC00011,AI Ethics,0,0,1,0.0,42.7,3.64,Carol Edwards,37,Female,Artificial Intelligence,8,3.55,qlam,34,Female,brian31@outlook.com,0,1,0,1,0.0
TT03859,U00010,CR00011,1/10/2025,326.02,PayPal,TC00021,Entrepreneurship 101,1,1,2,326.02,11.31,2.69,Adam Holmes,34,Female,Machine Learning,2,3.99,qlam,34,Female,brian31@outlook.com,1,0,0,1,326.02
TT03860,U00012,CR00008,8/9/2025,0.0,PayPal,TC00033,Photoshop Mastery,4,0,0,0.0,2.87,1.52,Wesley Garcia,39,Female,Design,12,4.04,mirandatimothy,15,Female,paula93@outlook.com,0,1,1,1,0.0
TT03861,U00012,CR00040,14/9/2025,327.99,Bank Transfer,TC00018,Leadership in Projects,10,1,1,327.99,12.13,1.51,Kari Pierce,47,Female,Project Management,11,4.28,mirandatimothy,15,Female,paula93@outlook.com,1,1,1,1,327.99
TT03862,U00017,CR00001,19/5/2025,472.28,Credit Card,TC00056,Python Basics,9,1,1,472.28,11.0,4.74,Alexis Everett,35,Female,Programming,9,3.95,theresa55,24,Male,pachecojeremy@gmail.com,1,1,0,1,472.28
TT03863,U00017,CR00050,2/2/2025,490.9,Bank Transfer,TC00054,Computer Vision,0,1,1,490.9,7.55,4.55,Shelby Patrick,40,Female,Artificial Intelligence,7,4.28,theresa55,24,Male,pachecojeremy@gmail.com,1,2,1,1,490.9
TT03864,U00017,CR00059,26/11/2025,0.0,Bank Transfer,TC00024,Affiliate Marketing,5,0,2,0.0,5.95,4.66,Michael Kim,40,Male,Digital Marketing,6,4.22,theresa55,24,Male,pachecojeremy@gmail.com,0,2,1,1,0.0
TT03865,U00025,CR00044,18/8/2025,119.04,Bank Transfer,TC00037,Personal Finance,6,1,2,119.04,23.41,2.75,Debra Escobar,47,Male,Finance,8,4.39,georgewhite,34,Male,jamesbradshaw@hotmail.com,1,1,1,1,119.04
TT03866,U00025,CR00027,4/1/2025,0.0,PayPal,TC00007,Neural Networks,7,0,0,0.0,9.3,1.81,Angela Beard,28,Female,Machine Learning,6,4.36,georgewhite,34,Male,jamesbradshaw@hotmail.com,0,2,1,1,0.0
TT03867,U00025,CR00019,3/6/2025,0.0,Bank Transfer,TC00053,Content Marketing,8,0,0,0.0,18.0,2.98,Aaron Kirby,35,Male,Marketing,9,4.29,georgewhite,34,Male,jamesbradshaw@hotmail.com,0,1,1,1,0.0
TT03868,U00025,CR00004,26/3/2025,0.0,Credit Card,TC00056,Advanced Python,9,0,1,0.0,45.13,2.88,Alexis Everett,35,Female,Programming,9,3.95,georgewhite,34,Male,jamesbradshaw@hotmail.com,0,1,0,1,0.0
TT03869,U00046,CR00029,22/5/2025,0.0,PayPal,TC00004,Natural Language Processing,7,0,1,0.0,16.33,1.13,Kristi Scott,34,Female,Machine Learning,9,4.39,usimpson,29,Female,hmarquez@hotmail.com,0,1,1,1,0.0
TT03870,U00046,CR00008,25/11/2025,0.0,PayPal,TC00033,Photoshop Mastery,4,0,0,0.0,2.87,1.52,Wesley Garcia,39,Female,Design,12,4.04,usimpson,29,Female,hmarquez@hotmail.com,0,1,1,1,0.0
TT03871,U00056,CR00004,8/6/2025,0.0,Credit Card,TC00056,Advanced Python,9,0,1,0.0,45.13,2.88,Alexis Everett,35,Female,Programming,9,3.95,vcrawford,22,Female,markfinley@gmail.com,0,1,0,1,0.0
TT03872,U00056,CR00007,9/8/2025,0.0,Credit Card,TC00033,UI/UX Design,4,0,0,0.0,48.68,2.61,Wesley Garcia,39,Female,Design,12,4.04,vcrawford,22,Female,markfinley@gmail.com,0,1,1,1,0.0
TT03873,U00060,CR00048,10/11/2025,0.0,Credit Card,TC00054,AI Ethics,0,0,1,0.0,42.7,3.64,Shelby Patrick,40,Female,Artificial Intelligence,7,4.28,albert28,26,Male,stephanie43@yahoo.com,0,2,1,1,0.0
TT03874,U00060,CR00041,25/8/2025,53.86,PayPal,TC00037,Financial Accounting,6,1,1,53.86,47.08,2.47,Debra Escobar,47,Male,Finance,8,4.39,albert28,26,Male,stephanie43@yahoo.com,1,1,1,1,53.86
TT03875,U00060,CR00003,1/12/2025,0.0,Bank Transfer,TC00056,C++ for Beginners,9,0,1,0.0,19.53,3.85,Alexis Everett,35,Female,Programming,9,3.95,albert28,26,Male,stephanie43@yahoo.com,0,1,0,1,0.0
TT03876,U00060,CR00042,13/8/2025,0.0,Bank Transfer,TC00037,Investment Strategies,6,0,2,0.0,34.83,4.1,Debra Escobar,47,Male,Finance,8,4.39,albert28,26,Male,stephanie43@yahoo.com,0,1,1,1,0.0
TT03877,U00074,CR00050,13/11/2025,490.9,Bank Transfer,TC00041,Computer Vision,0,1,1,490.9,7.55,4.55,Kevin Simpson,46,Male,Artificial Intelligence,7,3.55,nunezapril,19,Male,hancocksteven@hotmail.com,1,2,0,1,490.9
TT03878,U00074,CR00005,2/11/2025,0.0,Credit Card,TC00056,Full Stack Development,9,0,1,0.0,28.68,1.28,Alexis Everett,35,Female,Programming,9,3.95,nunezapril,19,Male,hancocksteven@hotmail.com,0,1,0,1,0.0
TT03879,U00074,CR00001,4/6/2025,472.28,PayPal,TC00056,Python Basics,9,1,1,472.28,11.0,4.74,Alexis Everett,35,Female,Programming,9,3.95,nunezapril,19,Male,hancocksteven@hotmail.com,1,1,0,1,472.28
TT03880,U00076,CR00001,28/8/2025,472.28,PayPal,TC00056,Python Basics,9,1,1,472.28,11.0,4.74,Alexis Everett,35,Female,Programming,9,3.95,justinwatkins,34,Male,amyanderson@hotmail.com,1,1,0,1,472.28
TT03881,U00076,CR00009,11/7/2025,0.0,Credit Card,TC00033,Web Design Fundamentals,4,0,1,0.0,48.19,4.51,Wesley Garcia,39,Female,Design,12,4.04,justinwatkins,34,Male,amyanderson@hotmail.com,0,1,1,1,0.0
TT03882,U00076,CR00013,4/8/2025,0.0,PayPal,TC00002,Finance for Startups,1,0,0,0.0,15.84,2.0,Jill Day,32,Female,Digital Marketing,9,4.14,justinwatkins,34,Male,amyanderson@hotmail.com,0,1,1,1,0.0
TT03883,U00076,CR00029,29/12/2025,0.0,PayPal,TC00007,Natural Language Processing,7,0,1,0.0,16.33,1.13,Angela Beard,28,Female,Machine Learning,6,4.36,justinwatkins,34,Male,amyanderson@hotmail.com,0,2,1,1,0.0
TT03884,U00086,CR00041,4/7/2025,53.86,Credit Card,TC00037,Financial Accounting,6,1,1,53.86,47.08,2.47,Debra Escobar,47,Male,Finance,8,4.39,nicole62,27,Female,anewton@yahoo.com,1,1,1,1,53.86
TT03885,U00086,CR00013,13/6/2025,0.0,PayPal,TC00018,Finance for Startups,1,0,0,0.0,15.84,2.0,Kari Pierce,47,Female,Project Management,11,4.28,nicole62,27,Female,anewton@yahoo.com,0,1,1,1,0.0
TT03886,U00086,CR00019,2/10/2025,0.0,Credit Card,TC00053,Content Marketing,8,0,0,0.0,18.0,2.98,Aaron Kirby,35,Male,Marketing,9,4.29,nicole62,27,Female,anewton@yahoo.com,0,1,1,1,0.0
TT03887,U00086,CR00002,21/11/2025,0.0,Credit Card,TC00056,Java Programming,9,0,2,0.0,37.7,2.43,Alexis Everett,35,Female,Programming,9,3.95,nicole62,27,Female,anewton@yahoo.com,0,1,0,1,0.0
TT03888,U00087,CR00026,18/6/2025,0.0,Credit Card,TC00007,Intro to Machine Learning,7,0,2,0.0,47.7,4.73,Angela Beard,28,Female,Machine Learning,6,4.36,sjoseph,19,Female,jacqueline74@yahoo.com,0,2,1,1,0.0
TT03889,U00087,CR00036,29/5/2025,0.0,Bank Transfer,TC00018,Agile Project Management,10,0,1,0.0,15.75,4.68,Kari Pierce,47,Female,Project Management,11,4.28,sjoseph,19,Female,jacqueline74@yahoo.com,0,1,1,1,0.0
TT03890,U00087,CR00020,2/9/2025,0.0,Credit Card,TC00053,Email Marketing,8,0,2,0.0,46.25,4.11,Aaron Kirby,35,Male,Marketing,9,4.29,sjoseph,19,Female,jacqueline74@yahoo.com,0,1,1,1,0.0
